Time,Serving_CellID,Serving_PCI,Serving_ARFCN,Serving_RSRP,Serving_RSRQ,Serving_SINR,Latitude,Longitude,Neighbor_Type,Neighbor_RAT,Neighbor_EARFCN,Neighbor_PCI,Neighbor_RSRQ,Neighbor_RSRP,Neighbor_RSSI,Neighbor_SINR
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell intra,LTE,390,134,-18,-82,-55,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-73,-9,12,10.72827978,79.01708493,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell intra,LTE,390,394,-12,-74,-45,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell intra,LTE,390,134,-20,-87,-54,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell intra,LTE,390,480,-18,-81,-54,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-70,-10,13,10.72829912,79.01705617,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell intra,LTE,390,394,-16,-83,-51,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell intra,LTE,390,480,-16,-84,-58,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-82,-14,9,10.72827078,79.01702435,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell intra,LTE,390,394,-11,-74,-46,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell intra,LTE,390,480,-19,-83,-54,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell intra,LTE,390,335,-15,-79,-54,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:03,A149733,394,390,-76,-12,10,10.72832048,79.01701167,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell intra,LTE,390,394,-13,-82,-52,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell intra,LTE,390,480,-20,-90,-59,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell intra,LTE,390,335,-20,-89,-59,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-83,-14,9,10.7283392,79.01700717,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell intra,LTE,390,394,-19,-84,-47,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell intra,LTE,390,134,-16,-81,-55,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-84,-19,6,10.72838465,79.01702607,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell intra,LTE,390,394,-17,-84,-50,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell intra,LTE,390,132,-15,-81,-56,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell intra,LTE,390,134,-20,-85,-56,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell intra,LTE,390,292,-20,-89,-56,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-82,-17,7,10.72837782,79.01708747,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell intra,LTE,390,394,-18,-87,-52,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell intra,LTE,390,134,-13,-84,-61,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell intra,LTE,390,480,-17,-88,-61,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-80,-12,10,10.72836328,79.01711263,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell intra,LTE,390,394,-13,-83,-53,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell intra,LTE,390,134,-20,-87,-55,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell intra,LTE,390,480,-20,-86,-55,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:04,A149733,394,390,-79,-12,11,10.72834385,79.01714133,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell intra,LTE,390,394,-12,-80,-51,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell intra,LTE,390,134,-14,-83,-59,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell intra,LTE,390,480,-16,-85,-59,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-76,-12,10,10.728299,79.01712425,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell intra,LTE,390,394,-11,-77,-48,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell intra,LTE,390,480,-13,-81,-58,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell intra,LTE,390,134,-20,-91,-58,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell intra,LTE,390,132,-20,-89,-58,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-14,9,10.7282622,79.01709558,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell intra,LTE,390,394,-12,-78,-49,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell intra,LTE,390,480,-17,-85,-59,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell intra,LTE,390,132,-19,-90,-59,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell intra,LTE,390,134,-13,-90,-59,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-80,-14,9,10.72828848,79.0170302,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell intra,LTE,390,394,-18,-83,-47,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell intra,LTE,390,134,-14,-81,-58,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-83,-15,8,10.7283252,79.01702802,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell intra,LTE,390,394,-13,-83,-52,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell intra,LTE,390,480,-14,-87,-60,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell intra,LTE,390,134,-12,-81,-60,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:05,A149733,394,390,-82,-13,10,10.72839867,79.0170423,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell intra,LTE,390,394,-11,-77,-49,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell intra,LTE,390,134,-15,-83,-56,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell intra,LTE,390,480,-19,-87,-56,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-78,-14,9,10.7283995,79.01711753,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell intra,LTE,390,394,-12,-79,-49,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell intra,LTE,390,134,-15,-83,-57,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell intra,LTE,390,480,-14,-84,-57,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-80,-11,11,10.72837085,79.01713327,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell intra,LTE,390,394,-13,-84,-53,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell intra,LTE,390,134,-13,-84,-61,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell intra,LTE,390,480,-14,-89,-61,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-86,-13,9,10.72828652,79.01712213,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell intra,LTE,390,394,-12,-78,-49,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell intra,LTE,390,480,-17,-83,-56,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell intra,LTE,390,134,-20,-86,-56,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-75,-12,12,10.72831057,79.01708557,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell intra,LTE,390,394,-12,-78,-48,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell intra,LTE,390,480,-17,-81,-55,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell intra,LTE,390,134,-18,-88,-55,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:06,A149733,394,390,-79,-12,10,10.72825892,79.01711663,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell intra,LTE,390,394,-13,-82,-50,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell intra,LTE,390,480,-16,-84,-57,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell intra,LTE,390,134,-12,-79,-57,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-80,-12,10,10.72825727,79.0170787,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell intra,LTE,390,394,-13,-80,-51,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell intra,LTE,390,134,-17,-83,-57,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell intra,LTE,390,480,-14,-80,-57,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-78,-12,11,10.72831525,79.01704068,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell intra,LTE,390,394,-17,-85,-50,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell intra,LTE,390,134,-13,-82,-59,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell intra,LTE,390,132,-15,-84,-59,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-86,-18,7,10.72831578,79.01702805,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell intra,LTE,390,394,-16,-85,-52,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell intra,LTE,390,134,-12,-81,-59,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell intra,LTE,390,132,-13,-82,-59,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,3710,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,1615,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,39295,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-13,10,10.7284137,79.01703023,neighbourcell inter,LTE,39151,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell intra,LTE,390,394,-13,-80,-50,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell intra,LTE,390,134,-20,-89,-59,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell intra,LTE,390,132,-17,-93,-59,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell inter,LTE,39150,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell inter,LTE,39294,-,-,-,-,-
16-03-2026 16:07,A149733,394,390,-82,-14,11,10.728433,79.01707417,neighbourcell inter,LTE,3710,-,-,-,-,-
